,genre,href
892,funk mandelao,https://embed.spotify.com/?uri=spotify:playlist:1dXtLBMyIsFiuBlwoVmXg5
893,tropicalia,https://embed.spotify.com/?uri=spotify:playlist:51yKz5fPHdl24jkxK0GXaC
894,rhythm and blues,https://embed.spotify.com/?uri=spotify:playlist:4uSZwUcMhCdfspqtWaQGwD
895,karadeniz turkuleri,https://embed.spotify.com/?uri=spotify:playlist:6nAOWmyYPXdqQtAJ8AdpwX
896,northern soul,https://embed.spotify.com/?uri=spotify:playlist:5aqkOAOy9lUITs0XUJfJJa
897,philly soul,https://embed.spotify.com/?uri=spotify:playlist:6D3nMYU82Nkl2qgd3b2PrM
898,red dirt,https://embed.spotify.com/?uri=spotify:playlist:208eKWeHXifDir7qV5DQYB
899,boston rock,https://embed.spotify.com/?uri=spotify:playlist:3nbCGvGDojsTWlcFKRBiBP
900,manguebeat,https://embed.spotify.com/?uri=spotify:playlist:1PMeCT6ELd8s6QQUjMTSAN
901,trap carioca,https://embed.spotify.com/?uri=spotify:playlist:2Sca9Wv1kLiQJ8ARmFyN5I
902,small room,https://embed.spotify.com/?uri=spotify:playlist:2rPwi4IFhoc2r1MMvY0ZI5
903,indie hip hop,https://embed.spotify.com/?uri=spotify:playlist:2AIGUJ4j4Bd5q8tUfurZnD
904,russian gangster rap,https://embed.spotify.com/?uri=spotify:playlist:03k1nPwcKgYsdLtjccDtMM
905,rai,https://embed.spotify.com/?uri=spotify:playlist:36qabOc2JEaHmVvSTPmTx6
906,pet calming,https://embed.spotify.com/?uri=spotify:playlist:2GMM4p5RuHWAFfWPSXQJ9D
907,neo-singer-songwriter,https://embed.spotify.com/?uri=spotify:playlist:0BhYpMRb8Y8Qu76nu7gFmh
908,tamil hip hop,https://embed.spotify.com/?uri=spotify:playlist:7iXfcP5kZ4EPqSSmySAUtf
909,chilean indie,https://embed.spotify.com/?uri=spotify:playlist:4I49J6EQBbt7X4lLTg2WiQ
910,chillstep,https://embed.spotify.com/?uri=spotify:playlist:22pjJtfW7sA4PiaruUB5yN
911,rock urbano mexicano,https://embed.spotify.com/?uri=spotify:playlist:0qvqjbdnqFkCeR3F361ppB
912,dinner jazz,https://embed.spotify.com/?uri=spotify:playlist:6KAn1uGwrupBX9KI6jOT5N
913,barnmusik,https://embed.spotify.com/?uri=spotify:playlist:7LkQdN3mSOphnFoJpsKeUJ
914,milan indie,https://embed.spotify.com/?uri=spotify:playlist:6wxQuk8s6miAo3QMUxtY4K
915,corridos classicos,https://embed.spotify.com/?uri=spotify:playlist:68OUiC8q9Gj6eaCNKYnPcP
916,folk brasileiro,https://embed.spotify.com/?uri=spotify:playlist:7uLxM93RjHpW2dYdtjZVBa
917,swedish indie pop,https://embed.spotify.com/?uri=spotify:playlist:1Z41nmNKq6E8nBQqRQheTZ
918,seattle hip hop,https://embed.spotify.com/?uri=spotify:playlist:2JPri9wt0WCXMikD73KDpD
919,musica infantil,https://embed.spotify.com/?uri=spotify:playlist:7m6BNUydeoHC8wFPKlxy5i
920,russian grime,https://embed.spotify.com/?uri=spotify:playlist:3MM7Ruf9IwTT3OWWjDIlng
921,indonesian jazz,https://embed.spotify.com/?uri=spotify:playlist:1aVMByzod7x5EWG4TiK9Fw
922,melbourne bounce,https://embed.spotify.com/?uri=spotify:playlist:5juwTItf3H3eQuzrGiKwf9
923,classic danish pop,https://embed.spotify.com/?uri=spotify:playlist:6uRm8wS0P52MoXspeFSJul
924,levenslied,https://embed.spotify.com/?uri=spotify:playlist:6ttzwuno3FKJSdGdtXM5IG
925,mainland chinese pop,https://embed.spotify.com/?uri=spotify:playlist:7KmV0LJiGPgoQFKAOqgWxs
926,japanese emo,https://embed.spotify.com/?uri=spotify:playlist:1XtPFaH9uCg92IUh349zfu
927,tekk,https://embed.spotify.com/?uri=spotify:playlist:7yNCersDJdYn5S4OgsNweg
928,italian disco,https://embed.spotify.com/?uri=spotify:playlist:3KqrijNkb21PAycB7ihAQG
929,folk punk,https://embed.spotify.com/?uri=spotify:playlist:2FY0iRROQx0marHTDB5ntD
930,afro soul,https://embed.spotify.com/?uri=spotify:playlist:40jbkOIWkM57FnXTokMzU9
931,stoner metal,https://embed.spotify.com/?uri=spotify:playlist:6C7kz6eR1Sf12ZBrzl7aD8
932,hindi hip hop,https://embed.spotify.com/?uri=spotify:playlist:572Hmii6eSuDai46ZJXgIe
933,rap mineiro,https://embed.spotify.com/?uri=spotify:playlist:0f3hOsmdLs0w8mbqtfz3Pk
934,liedermacher,https://embed.spotify.com/?uri=spotify:playlist:2CUoWOcTZtUfKD1DeRFFcK
935,british folk,https://embed.spotify.com/?uri=spotify:playlist:1m7KQp2pFxqhVvXnde3nNe
936,deep ccm,https://embed.spotify.com/?uri=spotify:playlist:327irrZplP8A15mvzhraRl
937,water,https://embed.spotify.com/?uri=spotify:playlist:51WjrD4DXN7XvmPciUip71
938,japanese vgm,https://embed.spotify.com/?uri=spotify:playlist:3qQ2SLHCdYskqH5tl0UuUf
939,modern southern rock,https://embed.spotify.com/?uri=spotify:playlist:2lZsuDl0JRkpDmZO9Poor1
940,contemporary jazz,https://embed.spotify.com/?uri=spotify:playlist:0M2STcvX62sBK5YuLTE076
941,arabic hip hop,https://embed.spotify.com/?uri=spotify:playlist:7zBydkoj9qpNmelxR9goHB
942,synthwave,https://embed.spotify.com/?uri=spotify:playlist:2qlBFnzL6CPxqRwenjrX53
943,cancion infantil latinoamericana,https://embed.spotify.com/?uri=spotify:playlist:52NSoGCxxTdsQEuoSP9dTr
944,rock drums,https://embed.spotify.com/?uri=spotify:playlist:3omUcNqpUCn8aaYgjlFyok
945,carnaval,https://embed.spotify.com/?uri=spotify:playlist:4b7GbUPm9ikbMF0G0finII
946,minneapolis sound,https://embed.spotify.com/?uri=spotify:playlist:15Sl0jYESB2NB7NMGx0Oge
947,st louis rap,https://embed.spotify.com/?uri=spotify:playlist:72Tt7drbZmRpxiyRFkrT7c
948,canadian pop punk,https://embed.spotify.com/?uri=spotify:playlist:2n39wrdsYsdsEUrzMRYVdo
949,gothic symphonic metal,https://embed.spotify.com/?uri=spotify:playlist:61BVo2kYujeavfw38gf5rm
950,greek trap,https://embed.spotify.com/?uri=spotify:playlist:38cq1JOTwmZbNcv3SwXuoa
951,baltimore indie,https://embed.spotify.com/?uri=spotify:playlist:1Nk6Z3vICkStGHNHIDLfcQ
952,middle earth,https://embed.spotify.com/?uri=spotify:playlist:5oCnQo5S6M9850XBP8LTqS
953,ghanaian pop,https://embed.spotify.com/?uri=spotify:playlist:6tJl39oFvuNfQdoM0FloAN
954,hardcore techno,https://embed.spotify.com/?uri=spotify:playlist:1PUbKeyQcEE5MgfdaJRsgw
955,asmr,https://embed.spotify.com/?uri=spotify:playlist:5fuOMOhKpRjdcuquIHWW15
956,rap df,https://embed.spotify.com/?uri=spotify:playlist:1OshzQCcmOiCmQM85RHAbV
957,afrofuturismo brasileiro,https://embed.spotify.com/?uri=spotify:playlist:7GcKmMlvh7g2yx3AgRwZLA
958,traditional blues,https://embed.spotify.com/?uri=spotify:playlist:4fPXonBYvsGcigbOEKFudk
959,boom bap,https://embed.spotify.com/?uri=spotify:playlist:7dFWa0xrTjf6RaWa1N7PNQ
960,laiko,https://embed.spotify.com/?uri=spotify:playlist:5NmSX3apChYsQj54LLufIV
961,j-acoustic,https://embed.spotify.com/?uri=spotify:playlist:1gdSSexTkGJtAXzZ4xsK5J
962,kentucky roots,https://embed.spotify.com/?uri=spotify:playlist:5K1iPKk49VzQ7QFocqwgYx
963,ukrainian pop,https://embed.spotify.com/?uri=spotify:playlist:6S0frS33YQdbRp0JH93cut
964,post-rock,https://embed.spotify.com/?uri=spotify:playlist:3G9lrZrzBwmQ1F3OvvvV6d
965,pop electronico,https://embed.spotify.com/?uri=spotify:playlist:5Kp6a88KudsUrg1FosSUdr
966,mollywood,https://embed.spotify.com/?uri=spotify:playlist:4cOnCdcml9OJO7LfXqWxPf
967,new jersey indie,https://embed.spotify.com/?uri=spotify:playlist:1dP8vfs0Vt1uNk8VbPVwWJ
968,christian relaxative,https://embed.spotify.com/?uri=spotify:playlist:4SR5G11OQyBa5WCPm24J1N
969,australian reggae fusion,https://embed.spotify.com/?uri=spotify:playlist:2tPZzJ3n0CO4JJpCuRhFTM
970,pinoy indie,https://embed.spotify.com/?uri=spotify:playlist:5166vpEenpiy4kVU9XafbS
971,jazz boom bap,https://embed.spotify.com/?uri=spotify:playlist:4gV5tlVTMLPbFQqkd8LxWh
972,cumbia santafesina,https://embed.spotify.com/?uri=spotify:playlist:7sAJizlD5BDA6EiIaF3A22
973,instrumental rock,https://embed.spotify.com/?uri=spotify:playlist:4GpNjPNQcTI39mXe6ht1ud
974,bolero mexicano,https://embed.spotify.com/?uri=spotify:playlist:7skhVBoiTy8Po9UdfkJ4Gy
975,mississippi hip hop,https://embed.spotify.com/?uri=spotify:playlist:649LrLH1LtlbjFzJUoHOge
976,ambient folk,https://embed.spotify.com/?uri=spotify:playlist:7eKmP82luDpQR2hymWE1iJ
977,vegas indie,https://embed.spotify.com/?uri=spotify:playlist:1nc1awE848GMhuPJ4IHt86
978,happy hardcore,https://embed.spotify.com/?uri=spotify:playlist:17TwTPITOWP0Ep9joASCrm
979,colombian hip hop,https://embed.spotify.com/?uri=spotify:playlist:2X85h61mR38FQRhtCTrpkT
980,taiwan indie,https://embed.spotify.com/?uri=spotify:playlist:0m7Exsm8SA079gMp7eec04
981,swedish singer-songwriter,https://embed.spotify.com/?uri=spotify:playlist:0JoAW036eAXnmlz2NrzW0E
982,czech hip hop,https://embed.spotify.com/?uri=spotify:playlist:2wslUCRwjUEjPkwUw1BTBQ
983,latin metal,https://embed.spotify.com/?uri=spotify:playlist:79hARNnoeG5aL4cC0pJrJ8
984,tierra caliente,https://embed.spotify.com/?uri=spotify:playlist:2XVUcZxcdc0hGXgaHL5iJW
985,trap funk,https://embed.spotify.com/?uri=spotify:playlist:0rBCyHxFqc6AJ7QOvmGXJZ
986,experimental hip hop,https://embed.spotify.com/?uri=spotify:playlist:3bjbpsbl2mzaqFJcyQNGjE
987,chicha,https://embed.spotify.com/?uri=spotify:playlist:1nJEcAFNHlbITIZ6vokLFi
988,rock alternativo brasileiro,https://embed.spotify.com/?uri=spotify:playlist:552Xx5pWGNMm6olPM01Dzz
989,future house,https://embed.spotify.com/?uri=spotify:playlist:2u6y2dDw8lKwW389jYEMoN
990,russelater,https://embed.spotify.com/?uri=spotify:playlist:2M8B32cPJrc5ez3oqdkFqC
991,finnish metal,https://embed.spotify.com/?uri=spotify:playlist:18oX7hhCoQ3AIQyBmtD6Fn
992,slayer,https://embed.spotify.com/?uri=spotify:playlist:5RSFiF5lKFazAm26oCvJO2
993,banda jalisciense,https://embed.spotify.com/?uri=spotify:playlist:6Q0lnbcxTFNpDJSNGkRHbL
994,stomp pop,https://embed.spotify.com/?uri=spotify:playlist:7rQW0xSgtYDORMp35iKEGl
995,german hard rock,https://embed.spotify.com/?uri=spotify:playlist:5M9OhWILZhUHrJZapQ7tSO
996,alternative pop rock,https://embed.spotify.com/?uri=spotify:playlist:5wXsLEgQ3EEJuNNCptHKeR
997,nueva cancion,https://embed.spotify.com/?uri=spotify:playlist:4KQJeZBvV1unP9fIFwNtjP
998,rock gospel brasileiro,https://embed.spotify.com/?uri=spotify:playlist:0oa0FjnSdQjWzBIhl4GEqy
999,trap baiano,https://embed.spotify.com/?uri=spotify:playlist:5HUyLYZf5C8WLIn8VXLtq7
1000,russian punk,https://embed.spotify.com/?uri=spotify:playlist:7anhpPEbxHYyZEzZj7cZ5p
1001,russian post-punk,https://embed.spotify.com/?uri=spotify:playlist:3rGqaAFnWBXfSlzQpiQAQh
1002,czech rock,https://embed.spotify.com/?uri=spotify:playlist:44Jnkh0V8VTCk1hMcCID8Y
1003,christian trap,https://embed.spotify.com/?uri=spotify:playlist:7dAAKYBOlPiG4pZxtrF3hx
1004,classic russian pop,https://embed.spotify.com/?uri=spotify:playlist:0ic2Xr1zG007z8Nduvazc4
1005,aussie drill,https://embed.spotify.com/?uri=spotify:playlist:1Zmdt7w4HzEAW6IOLa1KKH
1006,rap cristiano,https://embed.spotify.com/?uri=spotify:playlist:2HAQJtMJXSdgthjyE9TZOI
1007,djent,https://embed.spotify.com/?uri=spotify:playlist:6dRyRBIZl5acVd14h733T1
1008,duranguense,https://embed.spotify.com/?uri=spotify:playlist:4WRxxd7MJ2doyQgJ7QHjKa
1009,rhode island rap,https://embed.spotify.com/?uri=spotify:playlist:3rO0S2HRXs5QvpLbTSeIcL
1010,austindie,https://embed.spotify.com/?uri=spotify:playlist:30t7SqNFcol7qd79XWxrgh
1011,impressionism,https://embed.spotify.com/?uri=spotify:playlist:5fOqzWOlWWGZlPI6NTUmct
1012,brighton indie,https://embed.spotify.com/?uri=spotify:playlist:6kntHMhgGR82iUBGGodqW5
1013,swedish drill,https://embed.spotify.com/?uri=spotify:playlist:7DZuCNqo9DfOPX7RUOCIYQ
1014,flamenco,https://embed.spotify.com/?uri=spotify:playlist:0Z6ypDDrXad1QMj5EapMEV
1015,asian american hip hop,https://embed.spotify.com/?uri=spotify:playlist:3WC66rd9N7tuZuGOSQuFsA
1016,portland hip hop,https://embed.spotify.com/?uri=spotify:playlist:4km1u4CDqjbRX4Z8kAQail
1017,lo-fi,https://embed.spotify.com/?uri=spotify:playlist:3uzi1GRl4eTJYyQhGvDf7X
1018,women's music,https://embed.spotify.com/?uri=spotify:playlist:3X4MhznRfBJnatWERZHW73
1019,haryanvi pop,https://embed.spotify.com/?uri=spotify:playlist:6k5RyzytYMPoNFFZX6hSsL
1020,jazztronica,https://embed.spotify.com/?uri=spotify:playlist:69OpOkQ8dkxZGn4If6ry6G
1021,pakistani pop,https://embed.spotify.com/?uri=spotify:playlist:6LCUot3Rae69MN9sZzBr3s
1022,salsa international,https://embed.spotify.com/?uri=spotify:playlist:1OURZGZJg8RYmXmQQA4yDc
1023,progressive post-hardcore,https://embed.spotify.com/?uri=spotify:playlist:4tzo97AF7cGmRpYnnMosHP
1024,solo wave,https://embed.spotify.com/?uri=spotify:playlist:0Z8zRVOCexCTYHKBVLX3qo
1025,electro-pop francais,https://embed.spotify.com/?uri=spotify:playlist:2N3bqn8GZGY3WZqAMXENIf
1026,sound,https://embed.spotify.com/?uri=spotify:playlist:0uhfs6RxB1VkLp17K35Ssh
1027,j-pop boy group,https://embed.spotify.com/?uri=spotify:playlist:1ymgn7ot4hxSvd9Qrc96HY
1028,australian country,https://embed.spotify.com/?uri=spotify:playlist:1hseduxVpn5p3ukaREgsSi
1029,medieval folk,https://embed.spotify.com/?uri=spotify:playlist:6lVPoAULOMj3SnCgOzkFYI
1030,electronic rock,https://embed.spotify.com/?uri=spotify:playlist:4bcSFTS3Cfc2l37m0pWAsV
1031,sleaze rock,https://embed.spotify.com/?uri=spotify:playlist:7BSMAQPtWQ8cLpwxE22kKA
1032,mexican rock-and-roll,https://embed.spotify.com/?uri=spotify:playlist:1GSjqBHH85Hv1aoHd0qfRG
1033,japanese electropop,https://embed.spotify.com/?uri=spotify:playlist:3QTAQ5biSQcxBD7dooJf4M
1034,latin afrobeat,https://embed.spotify.com/?uri=spotify:playlist:1a24EyiWhu2ChuRM5Bfqfu
1035,australian indie folk,https://embed.spotify.com/?uri=spotify:playlist:2a4AkEFVA2nSuddrYs5Xfr
1036,glee club,https://embed.spotify.com/?uri=spotify:playlist:2IKefe4UNnh5F4QQ51yOz0
1037,rif,https://embed.spotify.com/?uri=spotify:playlist:0HphLqHgdLI5FsTHX3wCj3
1038,new orleans jazz,https://embed.spotify.com/?uri=spotify:playlist:0iMiZcvIy26MqHQln5kkrI
1039,reggaeton chileno,https://embed.spotify.com/?uri=spotify:playlist:7bavRpySiSuZLFPkglPRK5
1040,ghazal,https://embed.spotify.com/?uri=spotify:playlist:47ZfWnbCNyu7r1qiYSdPq6
1041,early modern classical,https://embed.spotify.com/?uri=spotify:playlist:4PVpbcs9oa63FhDWREEJMt
1042,drill brasileiro,https://embed.spotify.com/?uri=spotify:playlist:35Cb4Lw5L04Qx1jfLHdvP5
1043,neoclassical darkwave,https://embed.spotify.com/?uri=spotify:playlist:1Z81LBzQBw2K5vfTpWzyVr
1044,indie quebecois,https://embed.spotify.com/?uri=spotify:playlist:2i2T2aO3SnyzstYOrLALW7
1045,rap underground mexicano,https://embed.spotify.com/?uri=spotify:playlist:5ZnzanI9mpeinOWV4rqNr1
1046,electropowerpop,https://embed.spotify.com/?uri=spotify:playlist:2STQEZpFAQHJqrT3UhRNIK
1047,electro swing,https://embed.spotify.com/?uri=spotify:playlist:5oDNHd53EGh5BoiWGYIqH0
1048,classic cantopop,https://embed.spotify.com/?uri=spotify:playlist:2CTX0IxBoq69Kq4trHCzAD
1049,english indie rock,https://embed.spotify.com/?uri=spotify:playlist:5HyQ5GsKMRx7eTPoZyD7pu
1050,nz reggae,https://embed.spotify.com/?uri=spotify:playlist:5eVO31RjkfRfpa7B2Ex4hc
1051,persian pop,https://embed.spotify.com/?uri=spotify:playlist:37jBmq9ayLUSajI8ogTdGa
1052,disney horspiele,https://embed.spotify.com/?uri=spotify:playlist:5xTgNWZsbDxigpxH2aPO8Y
1053,musica catalana,https://embed.spotify.com/?uri=spotify:playlist:5Y51KuTG9GMPB96cq5OZEj
1054,vallenato moderno,https://embed.spotify.com/?uri=spotify:playlist:58RY7gj2eYkJEXUp9K0lH3
1055,teen pop,https://embed.spotify.com/?uri=spotify:playlist:5VnHdgsAhzWNkd29Rv9ErH
1056,singaporean pop,https://embed.spotify.com/?uri=spotify:playlist:6u7iKVCWcYBfem5aY9SHF9
1057,danish rock,https://embed.spotify.com/?uri=spotify:playlist:0MITgTVdGQEYvGl3zSonPE
1058,wave,https://embed.spotify.com/?uri=spotify:playlist:4LMXDmIn72kgOz2tlneVG2
1059,russian romanticism,https://embed.spotify.com/?uri=spotify:playlist:0H0ATiQwF1sRnxntil28ZX
1060,future funk,https://embed.spotify.com/?uri=spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC
1061,chicago soul,https://embed.spotify.com/?uri=spotify:playlist:03CnmKGrRlG2dwJSH1Q1Tg
1062,reggaeton mexicano,https://embed.spotify.com/?uri=spotify:playlist:1khWImyWMu0aMBZezW0pey
1063,synth funk,https://embed.spotify.com/?uri=spotify:playlist:70XGi5LroLK2ZJH1MZyAlR
1064,psychedelic soul,https://embed.spotify.com/?uri=spotify:playlist:2bQ8L09OJhqy6aaEdeMtSi
1065,anime rap,https://embed.spotify.com/?uri=spotify:playlist:5NzLRFeAwgtSwUg98g9i8n
1066,swedish power metal,https://embed.spotify.com/?uri=spotify:playlist:4vTdyEz1xpzPJ45jfFHWYl
1067,villancicos,https://embed.spotify.com/?uri=spotify:playlist:2RCHONozmen81t9iFSZ9xP
1068,float house,https://embed.spotify.com/?uri=spotify:playlist:4CvNSwKn7f9ngVLlP2Jr0O
1069,canzone d'autore,https://embed.spotify.com/?uri=spotify:playlist:5gq8uMPUlfKETqFUxujLIP
1070,norwegian pop rap,https://embed.spotify.com/?uri=spotify:playlist:4TaUNytRspBtacAOATKvF3
1071,jazz guitar,https://embed.spotify.com/?uri=spotify:playlist:4tH5CLOMXHah6ngcr3Z2Gu
1072,future garage,https://embed.spotify.com/?uri=spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ
1073,cyberpunk,https://embed.spotify.com/?uri=spotify:playlist:5qRiSivbLQ3QI5AH3Zsxg1
1074,lagu jawa,https://embed.spotify.com/?uri=spotify:playlist:0sj7X3mU67gtQXbsrjnpyP
1075,ecuadorian pop,https://embed.spotify.com/?uri=spotify:playlist:6nYabBtp0o1uD7Tzr95P0m
1076,art punk,https://embed.spotify.com/?uri=spotify:playlist:180M35eDbTmmTCZWuJf6QO
1077,uk melodic rap,https://embed.spotify.com/?uri=spotify:playlist:7iUYGZURZOX9qhZbICjihp
1078,swedish tropical house,https://embed.spotify.com/?uri=spotify:playlist:4D7xfG82EyEq3BWglKNS6A
1079,slowcore,https://embed.spotify.com/?uri=spotify:playlist:1YD7lXqICOb2LCQH5Q03RM
1080,surf punk,https://embed.spotify.com/?uri=spotify:playlist:78rpYOH1FWxbCRD962WlPw
1081,tex-mex,https://embed.spotify.com/?uri=spotify:playlist:7jHrOWtneqPZJ29ndEaUHO
1082,eau claire indie,https://embed.spotify.com/?uri=spotify:playlist:4GaHDvZWlZ7NtcGdIz7jvT
1083,german punk,https://embed.spotify.com/?uri=spotify:playlist:6oQUxF3hVHxvfsRyOC0IE9
1084,indonesian rock,https://embed.spotify.com/?uri=spotify:playlist:1N8MfJmmLQrd7MJBBS3Jjj
1085,merengue,https://embed.spotify.com/?uri=spotify:playlist:0wJXJueXiwCAA8EYPYZqOF
1086,fnf,https://embed.spotify.com/?uri=spotify:playlist:6S2kiL4uEfMIjnMYgBQR9E
1087,indonesian folk pop,https://embed.spotify.com/?uri=spotify:playlist:5YBynNTezyhp8SIwyKYFXc
1088,bluegrass,https://embed.spotify.com/?uri=spotify:playlist:5JJqX7mabvOf6x2SfHqnzU
1089,pinoy r&b,https://embed.spotify.com/?uri=spotify:playlist:4TUWhdsP6yM5qB4ogDgXpJ
1090,german house,https://embed.spotify.com/?uri=spotify:playlist:6Y3Aw2aBg0fnPRFAxp8apo
1091,spanish punk,https://embed.spotify.com/?uri=spotify:playlist:6GsfAMPH5NWV1LfJtGWrI8
1092,livetronica,https://embed.spotify.com/?uri=spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1
1093,trap venezolano,https://embed.spotify.com/?uri=spotify:playlist:6TGv97F18XyaIiAqGs8Kh6
1094,dangdut koplo,https://embed.spotify.com/?uri=spotify:playlist:073kz2Cl4k0SdcWzbpNQkn
1095,celtic punk,https://embed.spotify.com/?uri=spotify:playlist:5RoP1jxkqFRRiN0KhxjFp6
1096,indonesian r&b,https://embed.spotify.com/?uri=spotify:playlist:1wwNDR9UGIIpkPkbVgWS1G
1097,jazz cover,https://embed.spotify.com/?uri=spotify:playlist:29jWLNpz6Onym2WcQUSNRZ
1098,rap maroc,https://embed.spotify.com/?uri=spotify:playlist:7sACzP5ou82z6sqpBA7bKu
1099,fourth world,https://embed.spotify.com/?uri=spotify:playlist:334HQUev7fUfGPdNWg73Xa
1100,garage psych,https://embed.spotify.com/?uri=spotify:playlist:1R6gkpoaA4kCNsTX2HAeDD
1101,acoustic opm,https://embed.spotify.com/?uri=spotify:playlist:3pDfTmnPlLo7W0jO1HhllT
1102,kazakh hip hop,https://embed.spotify.com/?uri=spotify:playlist:08lTVqAFOUe8ceYAjWf5vU
1103,garage rock revival,https://embed.spotify.com/?uri=spotify:playlist:3YAis1AJCEkSdFVMDdjskn
1104,kirtan,https://embed.spotify.com/?uri=spotify:playlist:3eVTClqdypXLETw97iznv5
1105,athens indie,https://embed.spotify.com/?uri=spotify:playlist:4gukXiaMVSu9MMuGOJCTiv
1106,turkce slow sarkilar,https://embed.spotify.com/?uri=spotify:playlist:6YId5TJbwalucavwCbkZvI
1107,indonesian viral pop,https://embed.spotify.com/?uri=spotify:playlist:6oDViKcW0pnol9cJVJ4aiy
1108,r&b argentino,https://embed.spotify.com/?uri=spotify:playlist:5jz6KkCpdRRqitBX9xa3ay
1109,hip hop tuga,https://embed.spotify.com/?uri=spotify:playlist:0x84YFPn4ct9Wvaix9icxJ
1110,organic electronic,https://embed.spotify.com/?uri=spotify:playlist:1Cf8ZdtSkyItY3LKaiZnWD
1111,ghanaian alternative,https://embed.spotify.com/?uri=spotify:playlist:5oxwyXwuzlbI3wpQASvxzF
1112,ye ye,https://embed.spotify.com/?uri=spotify:playlist:0HjnliL7S56u2t2sFW8gG7
1113,kazakh pop,https://embed.spotify.com/?uri=spotify:playlist:6dVwWlgvlxfKRVLkZqfFGd
1114,greek hip hop,https://embed.spotify.com/?uri=spotify:playlist:0NcAnGFICl7Oj202HLzPpf
1115,kansas city hip hop,https://embed.spotify.com/?uri=spotify:playlist:1WIVtDezBpq9HtQ74knR84
1116,canadian latin,https://embed.spotify.com/?uri=spotify:playlist:51DX7TssPZBQ3WEtBIQD56
1117,hopebeat,https://embed.spotify.com/?uri=spotify:playlist:3pENYVTMuevP3CLjzQkDpQ
1118,electronica argentina,https://embed.spotify.com/?uri=spotify:playlist:128XwCk8V9NkrYS9kpaIOl
1119,rock uruguayo,https://embed.spotify.com/?uri=spotify:playlist:4AdwCO0lBUKuqN6RHmfydz
1120,australian talent show,https://embed.spotify.com/?uri=spotify:playlist:4HxnIDtqnU3BPh4yVWZg2b
1121,medieval rock,https://embed.spotify.com/?uri=spotify:playlist:3bJfKd60ASF6rRzlcTzF8T
1122,czech pop,https://embed.spotify.com/?uri=spotify:playlist:05657jnifBqpCQQLDpujE4
1123,punjabi hip hop,https://embed.spotify.com/?uri=spotify:playlist:1z4ZrhexnvW94ekEDDQqeU
1124,swedish pop rap,https://embed.spotify.com/?uri=spotify:playlist:0J5wtQ0UNsi3GsBqx7RsEb
1125,dutch indie,https://embed.spotify.com/?uri=spotify:playlist:2pSeH1YQCSICs2knjs7e5o
1126,nerdcore brasileiro,https://embed.spotify.com/?uri=spotify:playlist:1iHqGq35jAzFcUJepCqcLy
1127,banda carnavalera,https://embed.spotify.com/?uri=spotify:playlist:7pQr2CwatdwF1hXPGCeD4t
1128,liquid funk,https://embed.spotify.com/?uri=spotify:playlist:5mu96o6F1pWzA5C9R8LAOm
1129,modern funk,https://embed.spotify.com/?uri=spotify:playlist:3yFZlBn3cORhGoEfCHTdKk
1130,j-pop girl group,https://embed.spotify.com/?uri=spotify:playlist:4NEjIXkms1uQGIgUI92DHL
1131,kentucky indie,https://embed.spotify.com/?uri=spotify:playlist:0gGvbAcQBdLWdEiayXBg7R
